method,value,name,dir
Close-ish,0.0,Interstate 86 (Pennsylvania-New York),Eastbound
Close-ish,0.0,Interstate 86 (Pennsylvania-New York),Westbound
Close-ish,0.14285714285714285,Interstate 84 (Oregon-Utah),Eastbound
Close-ish,0.11486486486486487,Interstate 84 (Oregon-Utah),Westbound
Close-ish,0.68,Interstate 76 (Colorado-Nebraska),Westbound
Close-ish,0.24,Interstate 476 (Pennsylvania),Southbound
Close-ish,0.12,Interstate 476 (Pennsylvania),Northbound
Close-ish,0.1388888888888889,Interstate 43,Southbound
Close-ish,0.5161290322580645,Interstate 43,Northbound
Close-ish,0.13793103448275862,Interstate 10,Eastbound
Close-ish,0.11455847255369929,Interstate 10,Westbound
Close-ish,0.0,Interstate 81,Southbound
Close-ish,0.056962025316455694,Interstate 81,Northbound
Close-ish,0.038461538461538464,Interstate 8,Eastbound
Close-ish,0.39215686274509803,Interstate 8,Westbound
Close-ish,0.25943396226415094,Interstate 95 (Southern Segment),Southbound
Close-ish,0.04285714285714286,Interstate 95 (Southern Segment),Northbound
Close-ish,0.09565217391304348,Interstate 95 (Northern Segment),Southbound
Close-ish,0.23728813559322035,Interstate 95 (Northern Segment),Northbound
Close-ish,0.13513513513513514,Interstate 89,Southbound
Close-ish,0.2702702702702703,Interstate 89,Northbound
Close-ish,0.0,Interstate 68,Eastbound
Close-ish,0.0,Interstate 68,Westbound
Close-ish,0.6486486486486487,Interstate 45,Southbound
Close-ish,0.4666666666666667,Interstate 45,Northbound
Close-ish,0.07017543859649122,Interstate 30,Eastbound
Close-ish,0.4117647058823529,Interstate 30,Westbound
Close-ish,0.25477707006369427,Interstate 65,Southbound
Close-ish,0.14743589743589744,Interstate 65,Northbound
Close-ish,0.9285714285714286,Interstate 37,Northbound
Close-ish,0.2903225806451613,Interstate 70,Eastbound
Close-ish,0.08108108108108109,Interstate 70,Westbound
Close-ish,0.0,Interstate 91,Southbound
Close-ish,0.2545454545454545,Interstate 91,Northbound
Close-ish,0.08888888888888889,Interstate 25,Southbound
Close-ish,0.12290502793296089,Interstate 25,Northbound
Close-ish,0.12658227848101267,Interstate 59,Southbound
Close-ish,0.0,Interstate 59,Northbound
Close-ish,0.15517241379310345,Interstate 77,Southbound
Close-ish,0.16666666666666666,Interstate 77,Northbound
Close-ish,0.0,Interstate 22,Eastbound
Close-ish,0.21621621621621623,Interstate 22,Westbound
Close-ish,0.03435114503816794,Interstate 20,Eastbound
Close-ish,0.22988505747126436,Interstate 20,Westbound
Close-ish,0.1471264367816092,Interstate 80,Eastbound
Close-ish,0.04103671706263499,Interstate 80,Westbound
Close-ish,0.20046620046620048,Interstate 40,Eastbound
Close-ish,0.1360381861575179,Interstate 40,Westbound
Close-ish,0.76,Interstate 88 (Illinois),Eastbound
Close-ish,0.0,Interstate 88 (Illinois),Westbound
Close-ish,0.7916666666666666,Interstate 17,Southbound
Close-ish,0.07407407407407407,Interstate 17,Northbound
Close-ish,0.1875,Interstate 96,Eastbound
Close-ish,0.0,Interstate 96,Westbound
Close-ish,0.13043478260869565,Interstate 27,Northbound
Close-ish,0.0,Interstate 105 (Oregon),Eastbound
Close-ish,0.0,Interstate 105 (Oregon),Westbound
Close-ish,0.5,Interstate 335 (Kansas),Eastbound
Close-ish,0.0,Interstate 335 (Kansas),Westbound
Close-ish,0.13043478260869565,Interstate 15,Southbound
Close-ish,0.3574144486692015,Interstate 15,Northbound
Close-ish,0.4256198347107438,Interstate 5,Southbound
Close-ish,0.19230769230769232,Interstate 5,Northbound
Close-ish,0.11538461538461539,Interstate 78,Eastbound
Close-ish,0.0,Interstate 78,Westbound
Close-ish,0.25252525252525254,Interstate 44,Eastbound
Close-ish,0.01020408163265306,Interstate 44,Westbound
Close-ish,0.08148148148148149,Interstate 29,Southbound
Close-ish,0.20869565217391303,Interstate 29,Northbound
Close-ish,0.2328767123287671,Interstate 74,Eastbound
Close-ish,0.18571428571428572,Interstate 74,Westbound
Close-ish,0.0,Interstate 495 (Massachusetts),Southbound
Close-ish,0.13636363636363635,Interstate 495 (Massachusetts),Northbound
Close-ish,0.13333333333333333,Interstate 64,Eastbound
Close-ish,0.06741573033707865,Interstate 64,Westbound
Close-ish,0.0,Interstate 88 (New York),Eastbound
Close-ish,0.15853658536585366,Interstate 94,Eastbound
Close-ish,0.22745098039215686,Interstate 94,Westbound
Close-ish,0.08823529411764706,Interstate 49 (Lousiana-South Segment,Southbound
Close-ish,0.0,Interstate 49 (Lousiana-South Segment,Northbound
Close-ish,0.0,Interstate 49 (Missouri),Southbound
Close-ish,0.0,Interstate 49 (Missouri),Northbound
Close-ish,0.28125,Interstate 69,Southbound
Close-ish,0.0,Interstate 69,Northbound
Close-ish,0.026200873362445413,Interstate 75,Southbound
Close-ish,0.19411764705882353,Interstate 75,Northbound
Close-ish,0.03684210526315789,Interstate 35,Southbound
Close-ish,0.33505154639175255,Interstate 35,Northbound
Close-ish,0.19444444444444445,Interstate 93,Southbound
Close-ish,0.2,Interstate 93,Northbound
Close-ish,0.3148148148148148,Interstate 87,Southbound
Close-ish,0.28125,Interstate 87,Northbound
Close-ish,0.2903225806451613,Interstate 71,Southbound
Close-ish,0.5645161290322581,Interstate 71,Northbound
Close-ish,0.0,Interstate 84 (Pennsylvania-Massachusetts),Eastbound
Close-ish,0.0,Interstate 84 (Pennsylvania-Massachusetts),Westbound
Close-ish,0.38596491228070173,Interstate 24,Eastbound
Close-ish,0.40350877192982454,Interstate 24,Westbound
Close-ish,0.6296296296296297,Interstate 16,Eastbound
Close-ish,0.0,Interstate 16,Westbound
Close-ish,0.0,Interstate 72,Eastbound
Close-ish,0.0,Interstate 72,Westbound
Close-ish,0.043478260869565216,Interstate 79,Southbound
Close-ish,0.37681159420289856,Interstate 79,Northbound
Close-ish,0.25925925925925924,Interstate 41,Southbound
Close-ish,0.4838709677419355,Interstate 41,Northbound
Close,0.2708333333333333,Interstate 55,Southbound
Close,0.3900709219858156,Interstate 55,Northbound
Close,0.3024390243902439,Interstate 90,Eastbound
Close,0.34739454094292804,Interstate 90,Westbound
Close,0.4117647058823529,Interstate 85,Eastbound
Close,0.4180327868852459,Interstate 85,Westbound
Close,0.22950819672131148,Interstate 57,Southbound
Close,0.32786885245901637,Interstate 57,Northbound
Close,0.6461538461538462,Interstate 26,Southbound
Close,0.6875,Interstate 26,Northbound
Close,0.18518518518518517,Interstate 82,Southbound
Close,0.5185185185185185,Interstate 82,Northbound
Close,0.31645569620253167,Interstate 76 (Ohio-New Jersey),Eastbound
Close,0.38271604938271603,Interstate 76 (Ohio-New Jersey),Westbound
Close,0.4339622641509434,Interstate 39,Southbound
Close,0.40816326530612246,Interstate 39,Northbound
Close,0.3333333333333333,Interstate 86 (Pennsylvania-New York),Eastbound
Close,0.3333333333333333,Interstate 86 (Pennsylvania-New York),Westbound
Close,0.46258503401360546,Interstate 84 (Oregon-Utah),Eastbound
Close,0.42567567567567566,Interstate 84 (Oregon-Utah),Westbound
Close,0.6,Interstate 76 (Colorado-Nebraska),Westbound
Close,0.28,Interstate 476 (Pennsylvania),Southbound
Close,0.48,Interstate 476 (Pennsylvania),Northbound
Close,0.1388888888888889,Interstate 43,Southbound
Close,0.5483870967741935,Interstate 43,Northbound
Close,0.35960591133004927,Interstate 10,Eastbound
Close,0.2840095465393795,Interstate 10,Westbound
Close,0.33125,Interstate 81,Southbound
Close,0.17721518987341772,Interstate 81,Northbound
Close,0.3269230769230769,Interstate 8,Eastbound
Close,0.4117647058823529,Interstate 8,Westbound
Close,0.36792452830188677,Interstate 95 (Southern Segment),Southbound
Close,0.20952380952380953,Interstate 95 (Southern Segment),Northbound
Close,0.22608695652173913,Interstate 95 (Northern Segment),Southbound
Close,0.2542372881355932,Interstate 95 (Northern Segment),Northbound
Close,0.24324324324324326,Interstate 89,Southbound
Close,0.2972972972972973,Interstate 89,Northbound
Close,0.09090909090909091,Interstate 68,Eastbound
Close,0.4090909090909091,Interstate 68,Westbound
Close,0.40540540540540543,Interstate 45,Southbound
Close,0.36666666666666664,Interstate 45,Northbound
Close,0.40350877192982454,Interstate 30,Eastbound
Close,0.35294117647058826,Interstate 30,Westbound
Close,0.4140127388535032,Interstate 65,Southbound
Close,0.36538461538461536,Interstate 65,Northbound
Close,0.6785714285714286,Interstate 37,Northbound
Close,0.3284457478005865,Interstate 70,Eastbound
Close,0.2972972972972973,Interstate 70,Westbound
Close,0.21818181818181817,Interstate 91,Southbound
Close,0.2727272727272727,Interstate 91,Northbound
Close,0.4222222222222222,Interstate 25,Southbound
Close,0.29608938547486036,Interstate 25,Northbound
Close,0.43037974683544306,Interstate 59,Southbound
Close,0.65,Interstate 59,Northbound
Close,0.3793103448275862,Interstate 77,Southbound
Close,0.45614035087719296,Interstate 77,Northbound
Close,0.7567567567567568,Interstate 22,Eastbound
Close,0.5405405405405406,Interstate 22,Westbound
Close,0.5038167938931297,Interstate 20,Eastbound
Close,0.36398467432950193,Interstate 20,Westbound
Close,0.31494252873563217,Interstate 80,Eastbound
Close,0.3412526997840173,Interstate 80,Westbound
Close,0.3986013986013986,Interstate 40,Eastbound
Close,0.33890214797136037,Interstate 40,Westbound
Close,0.68,Interstate 88 (Illinois),Eastbound
Close,0.19230769230769232,Interstate 88 (Illinois),Westbound
Close,0.5833333333333334,Interstate 17,Southbound
Close,0.7037037037037037,Interstate 17,Northbound
Close,0.75,Interstate 96,Eastbound
Close,0.5625,Interstate 96,Westbound
Close,0.0,Interstate 27,Northbound
Close,0.0,Interstate 105 (Oregon),Eastbound
Close,0.0,Interstate 105 (Oregon),Westbound
Close,0.6666666666666666,Interstate 335 (Kansas),Eastbound
Close,0.2962962962962963,Interstate 335 (Kansas),Westbound
Close,0.2766798418972332,Interstate 15,Southbound
Close,0.2737642585551331,Interstate 15,Northbound
Close,0.44214876033057854,Interstate 5,Southbound
Close,0.2948717948717949,Interstate 5,Northbound
Close,0.2692307692307692,Interstate 78,Eastbound
Close,0.32,Interstate 78,Westbound
Close,0.5454545454545454,Interstate 44,Eastbound
Close,0.45918367346938777,Interstate 44,Westbound
Close,0.42962962962962964,Interstate 29,Southbound
Close,0.43478260869565216,Interstate 29,Northbound
Close,0.7534246575342466,Interstate 74,Eastbound
Close,0.32857142857142857,Interstate 74,Westbound
Close,0.0,Interstate 495 (Massachusetts),Southbound
Close,0.13636363636363635,Interstate 495 (Massachusetts),Northbound
Close,0.4777777777777778,Interstate 64,Eastbound
Close,0.3539325842696629,Interstate 64,Westbound
Close,0.8181818181818182,Interstate 88 (New York),Eastbound
Close,0.27235772357723576,Interstate 94,Eastbound
Close,0.2784313725490196,Interstate 94,Westbound
Close,0.29411764705882354,Interstate 49 (Lousiana-South Segment,Southbound
Close,0.7058823529411765,Interstate 49 (Lousiana-South Segment,Northbound
Close,0.46153846153846156,Interstate 49 (Missouri),Southbound
Close,0.1935483870967742,Interstate 49 (Missouri),Northbound
Close,0.578125,Interstate 69,Southbound
Close,0.5645161290322581,Interstate 69,Northbound
Close,0.27074235807860264,Interstate 75,Southbound
Close,0.38235294117647056,Interstate 75,Northbound
Close,0.21052631578947367,Interstate 35,Southbound
Close,0.25257731958762886,Interstate 35,Northbound
Close,0.19444444444444445,Interstate 93,Southbound
Close,0.2,Interstate 93,Northbound
Close,0.4444444444444444,Interstate 87,Southbound
Close,0.25,Interstate 87,Northbound
Close,0.7580645161290323,Interstate 71,Southbound
Close,0.7419354838709677,Interstate 71,Northbound
Close,0.0,Interstate 84 (Pennsylvania-Massachusetts),Eastbound
Close,0.3953488372093023,Interstate 84 (Pennsylvania-Massachusetts),Westbound
Close,0.6842105263157895,Interstate 24,Eastbound
Close,0.3508771929824561,Interstate 24,Westbound
Close,0.2962962962962963,Interstate 16,Eastbound
Close,0.48148148148148145,Interstate 16,Westbound
Close,0.6571428571428571,Interstate 72,Eastbound
Close,0.4857142857142857,Interstate 72,Westbound
Close,0.36231884057971014,Interstate 79,Southbound
Close,0.34782608695652173,Interstate 79,Northbound
Close,0.7777777777777778,Interstate 41,Southbound
Close,0.4838709677419355,Interstate 41,Northbound
VeryClose,0.3055555555555556,Interstate 55,Southbound
VeryClose,0.41134751773049644,Interstate 55,Northbound
VeryClose,0.2097560975609756,Interstate 90,Eastbound
VeryClose,0.24317617866004962,Interstate 90,Westbound
VeryClose,0.3697478991596639,Interstate 85,Eastbound
VeryClose,0.39344262295081966,Interstate 85,Westbound
VeryClose,0.32786885245901637,Interstate 57,Southbound
VeryClose,0.4262295081967213,Interstate 57,Northbound
VeryClose,0.3384615384615385,Interstate 26,Southbound
VeryClose,0.4375,Interstate 26,Northbound
VeryClose,0.2222222222222222,Interstate 82,Southbound
VeryClose,0.4074074074074074,Interstate 82,Northbound
VeryClose,0.22784810126582278,Interstate 76 (Ohio-New Jersey),Eastbound
VeryClose,0.24691358024691357,Interstate 76 (Ohio-New Jersey),Westbound
VeryClose,0.33962264150943394,Interstate 39,Southbound
VeryClose,0.3877551020408163,Interstate 39,Northbound
VeryClose,0.23809523809523808,Interstate 86 (Pennsylvania-New York),Eastbound
VeryClose,0.2857142857142857,Interstate 86 (Pennsylvania-New York),Westbound
VeryClose,0.43537414965986393,Interstate 84 (Oregon-Utah),Eastbound
VeryClose,0.39864864864864863,Interstate 84 (Oregon-Utah),Westbound
VeryClose,0.4,Interstate 76 (Colorado-Nebraska),Westbound
VeryClose,0.44,Interstate 476 (Pennsylvania),Southbound
VeryClose,0.44,Interstate 476 (Pennsylvania),Northbound
VeryClose,0.1388888888888889,Interstate 43,Southbound
VeryClose,0.5161290322580645,Interstate 43,Northbound
VeryClose,0.28078817733990147,Interstate 10,Eastbound
VeryClose,0.23389021479713604,Interstate 10,Westbound
VeryClose,0.3375,Interstate 81,Southbound
VeryClose,0.2974683544303797,Interstate 81,Northbound
VeryClose,0.34615384615384615,Interstate 8,Eastbound
VeryClose,0.29411764705882354,Interstate 8,Westbound
VeryClose,0.32547169811320753,Interstate 95 (Southern Segment),Southbound
VeryClose,0.26666666666666666,Interstate 95 (Southern Segment),Northbound
VeryClose,0.28695652173913044,Interstate 95 (Northern Segment),Southbound
VeryClose,0.4067796610169492,Interstate 95 (Northern Segment),Northbound
VeryClose,0.32432432432432434,Interstate 89,Southbound
VeryClose,0.4864864864864865,Interstate 89,Northbound
VeryClose,0.45454545454545453,Interstate 68,Eastbound
VeryClose,0.6818181818181818,Interstate 68,Westbound
VeryClose,0.24324324324324326,Interstate 45,Southbound
VeryClose,0.36666666666666664,Interstate 45,Northbound
VeryClose,0.3508771929824561,Interstate 30,Eastbound
VeryClose,0.3137254901960784,Interstate 30,Westbound
VeryClose,0.25477707006369427,Interstate 65,Southbound
VeryClose,0.1794871794871795,Interstate 65,Northbound
VeryClose,0.32142857142857145,Interstate 37,Northbound
VeryClose,0.24633431085043989,Interstate 70,Eastbound
VeryClose,0.25225225225225223,Interstate 70,Westbound
VeryClose,0.2545454545454545,Interstate 91,Southbound
VeryClose,0.2909090909090909,Interstate 91,Northbound
VeryClose,0.39444444444444443,Interstate 25,Southbound
VeryClose,0.4245810055865922,Interstate 25,Northbound
VeryClose,0.4177215189873418,Interstate 59,Southbound
VeryClose,0.55,Interstate 59,Northbound
VeryClose,0.4051724137931034,Interstate 77,Southbound
VeryClose,0.38596491228070173,Interstate 77,Northbound
VeryClose,0.43243243243243246,Interstate 22,Eastbound
VeryClose,0.5405405405405406,Interstate 22,Westbound
VeryClose,0.38549618320610685,Interstate 20,Eastbound
VeryClose,0.2681992337164751,Interstate 20,Westbound
VeryClose,0.2413793103448276,Interstate 80,Eastbound
VeryClose,0.22462203023758098,Interstate 80,Westbound
VeryClose,0.2191142191142191,Interstate 40,Eastbound
VeryClose,0.19809069212410502,Interstate 40,Westbound
VeryClose,0.48,Interstate 88 (Illinois),Eastbound
VeryClose,0.23076923076923078,Interstate 88 (Illinois),Westbound
VeryClose,0.20833333333333334,Interstate 17,Southbound
VeryClose,0.3333333333333333,Interstate 17,Northbound
VeryClose,0.59375,Interstate 96,Eastbound
VeryClose,0.5,Interstate 96,Westbound
VeryClose,0.0,Interstate 27,Northbound
VeryClose,0.0,Interstate 105 (Oregon),Eastbound
VeryClose,0.0,Interstate 105 (Oregon),Westbound
VeryClose,0.3333333333333333,Interstate 335 (Kansas),Eastbound
VeryClose,0.4074074074074074,Interstate 335 (Kansas),Westbound
VeryClose,0.26877470355731226,Interstate 15,Southbound
VeryClose,0.22813688212927757,Interstate 15,Northbound
VeryClose,0.30165289256198347,Interstate 5,Southbound
VeryClose,0.27350427350427353,Interstate 5,Northbound
VeryClose,0.38461538461538464,Interstate 78,Eastbound
VeryClose,0.24,Interstate 78,Westbound
VeryClose,0.3333333333333333,Interstate 44,Eastbound
VeryClose,0.2857142857142857,Interstate 44,Westbound
VeryClose,0.4148148148148148,Interstate 29,Southbound
VeryClose,0.3391304347826087,Interstate 29,Northbound
VeryClose,0.6164383561643836,Interstate 74,Eastbound
VeryClose,0.3142857142857143,Interstate 74,Westbound
VeryClose,0.0,Interstate 495 (Massachusetts),Southbound
VeryClose,0.18181818181818182,Interstate 495 (Massachusetts),Northbound
VeryClose,0.4166666666666667,Interstate 64,Eastbound
VeryClose,0.38764044943820225,Interstate 64,Westbound
VeryClose,0.3181818181818182,Interstate 88 (New York),Eastbound
VeryClose,0.23577235772357724,Interstate 94,Eastbound
VeryClose,0.23137254901960785,Interstate 94,Westbound
VeryClose,0.38235294117647056,Interstate 49 (Lousiana-South Segment,Southbound
VeryClose,0.47058823529411764,Interstate 49 (Lousiana-South Segment,Northbound
VeryClose,0.3076923076923077,Interstate 49 (Missouri),Southbound
VeryClose,0.1935483870967742,Interstate 49 (Missouri),Northbound
VeryClose,0.34375,Interstate 69,Southbound
VeryClose,0.45161290322580644,Interstate 69,Northbound
VeryClose,0.17467248908296942,Interstate 75,Southbound
VeryClose,0.29411764705882354,Interstate 75,Northbound
VeryClose,0.2,Interstate 35,Southbound
VeryClose,0.14948453608247422,Interstate 35,Northbound
VeryClose,0.4444444444444444,Interstate 93,Southbound
VeryClose,0.34285714285714286,Interstate 93,Northbound
VeryClose,0.3148148148148148,Interstate 87,Southbound
VeryClose,0.125,Interstate 87,Northbound
VeryClose,0.3870967741935484,Interstate 71,Southbound
VeryClose,0.4032258064516129,Interstate 71,Northbound
VeryClose,0.13333333333333333,Interstate 84 (Pennsylvania-Massachusetts),Eastbound
VeryClose,0.46511627906976744,Interstate 84 (Pennsylvania-Massachusetts),Westbound
VeryClose,0.47368421052631576,Interstate 24,Eastbound
VeryClose,0.2631578947368421,Interstate 24,Westbound
VeryClose,0.25925925925925924,Interstate 16,Eastbound
VeryClose,0.2962962962962963,Interstate 16,Westbound
VeryClose,0.6285714285714286,Interstate 72,Eastbound
VeryClose,0.6285714285714286,Interstate 72,Westbound
VeryClose,0.2608695652173913,Interstate 79,Southbound
VeryClose,0.3333333333333333,Interstate 79,Northbound
VeryClose,0.48148148148148145,Interstate 41,Southbound
VeryClose,0.5806451612903226,Interstate 41,Northbound
